timestamp,idk,cumsum,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,idk7
Fri Aug 13 10:56:31 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 10:57:31 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 10:58:32 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 10:59:32 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:00:33 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:01:33 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:02:34 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:03:34 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:04:35 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:05:35 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:06:36 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:07:37 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:08:37 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:09:38 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:10:38 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:11:39 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:12:39 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:13:40 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:14:40 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:15:41 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:16:41 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:17:42 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:18:42 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:19:43 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:20:43 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:21:44 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:22:44 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:23:45 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:24:46 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:25:46 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:26:47 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:27:47 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:28:48 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:29:49 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:30:49 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:31:50 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:32:50 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:33:51 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:34:51 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:35:52 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:36:53 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:37:53 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:38:54 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:39:54 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:40:55 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:41:55 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:42:56 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:43:57 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:44:57 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:45:58 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:46:58 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:47:59 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:49:00 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:50:00 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:51:01 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:52:01 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:53:02 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:54:02 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:55:03 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:56:03 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:57:04 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:58:04 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 11:59:05 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:00:05 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:01:06 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:02:07 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:03:07 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:04:08 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:05:08 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:06:09 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:07:09 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:08:10 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:09:11 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:10:11 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:11:12 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:12:12 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:13:13 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:14:13 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:15:14 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:16:14 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:17:15 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:18:15 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:19:16 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:20:17 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:21:17 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:22:18 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:23:18 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:24:19 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:25:19 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:26:20 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:27:20 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:28:21 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:29:21 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:30:22 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:31:23 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:32:23 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:33:24 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:34:25 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:35:25 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:36:26 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:37:26 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:38:27 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:39:28 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:40:28 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:41:29 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:42:29 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:43:30 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:44:30 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:45:31 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:46:32 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:47:32 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:48:33 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:49:33 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:50:34 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:51:35 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:52:35 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:53:36 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:54:36 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:55:37 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:56:37 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:57:38 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:58:39 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 12:59:39 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:00:40 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:01:40 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:02:41 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:03:41 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:04:42 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:05:43 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:06:43 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:07:44 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:08:44 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:09:45 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:10:46 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:11:46 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:12:47 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:13:47 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:14:48 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:15:48 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:16:49 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:17:49 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:18:50 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:19:51 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:20:51 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:21:52 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:22:52 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:23:53 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:24:53 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:25:54 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:26:55 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:27:55 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:28:56 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:29:56 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:30:57 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:31:57 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:32:58 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:33:59 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:34:59 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:36:00 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:37:00 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:38:01 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:39:02 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:40:02 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:41:03 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:42:03 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:43:04 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:44:04 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:45:05 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:46:05 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:47:06 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:48:07 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:49:07 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:50:08 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:51:08 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:52:09 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:53:10 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:54:10 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:55:11 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:56:11 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:57:12 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:58:12 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 13:59:13 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:00:13 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:01:14 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:02:15 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:03:15 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:04:16 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:05:16 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:06:17 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:07:17 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:08:18 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:09:18 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:10:19 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:11:20 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:12:20 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:13:21 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:14:21 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:15:22 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:16:22 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:17:23 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:18:24 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:19:24 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:20:25 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:21:25 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:22:26 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:23:26 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:24:27 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:25:28 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:26:28 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:27:29 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:28:29 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:29:30 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:30:31 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:31:31 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:32:32 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:33:32 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:34:33 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:35:33 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:36:34 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:37:35 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:38:35 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:39:36 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:40:36 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:41:37 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:42:37 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:43:38 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:44:38 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:45:39 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:46:40 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:47:40 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:48:41 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:49:41 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:50:42 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:51:43 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:52:43 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:53:44 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:54:44 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:55:45 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:56:46 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:57:46 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:58:47 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 14:59:47 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:00:48 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:01:48 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:02:49 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:03:50 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:04:50 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:05:51 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:06:51 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:07:52 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:08:53 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:09:53 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:10:54 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:11:54 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:12:55 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:13:55 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:14:56 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:15:57 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:16:57 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:17:58 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:18:58 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:19:59 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:20:59 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:22:00 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:23:00 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:24:01 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:25:01 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:26:02 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:27:03 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:28:03 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:29:04 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:30:04 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:31:05 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:32:05 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:33:06 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:34:07 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:35:07 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:36:08 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:37:08 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:38:09 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:39:10 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:40:10 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:41:11 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:42:11 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:43:12 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:44:13 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:45:13 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:46:14 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:47:14 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:48:15 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:49:15 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:50:16 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:51:17 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:52:17 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:53:18 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:54:18 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:55:19 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 15:56:19 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:57:20 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:58:21 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 15:59:21 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:00:22 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 16:01:22 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 16:02:23 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:03:24 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:04:24 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 16:05:25 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:06:25 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:07:26 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 16:08:26 2021,0,3806,0,6,3630,0,7,0,0,0,0
Fri Aug 13 16:09:27 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:10:27 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:11:28 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:12:29 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:13:29 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:14:30 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:15:30 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:16:31 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:17:31 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:18:32 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:19:33 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:20:33 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:21:34 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:22:34 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:23:35 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:24:36 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:25:36 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:26:37 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:27:37 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:28:38 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:29:39 2021,0,3806,0,6,3630,0,7,150,0,0,0
