timestamp,idk,idk2,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,op_state
Mon Sep 20 08:55:15 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 08:56:16 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 08:57:17 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 08:58:17 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 08:59:18 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:00:18 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:01:19 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:02:19 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:03:20 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:04:21 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:05:21 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:06:22 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:07:22 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:08:23 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:09:23 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:10:24 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:11:25 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:12:25 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:13:26 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:14:26 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:15:27 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:16:28 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:17:28 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:18:29 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:19:29 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:20:30 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:21:31 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:22:31 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:23:32 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:24:32 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:25:33 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:26:33 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:27:34 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:28:35 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:29:35 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:30:36 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:31:36 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:32:37 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:33:38 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:34:38 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:35:39 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:36:39 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:37:40 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:38:41 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:39:41 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:40:42 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:41:42 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:42:43 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:43:44 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:44:44 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:45:45 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:46:45 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:47:46 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:48:46 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:49:47 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:50:47 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:51:48 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:52:48 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:53:49 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:54:50 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:55:50 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:56:51 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:57:51 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:58:52 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 09:59:52 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:00:53 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:01:54 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:02:54 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:03:55 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:04:55 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:05:56 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:06:57 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:07:57 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:08:58 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:09:58 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:10:59 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:12:00 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:13:00 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:14:01 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:15:01 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:16:02 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:17:03 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:18:03 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:19:04 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:20:04 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:21:05 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:22:06 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:23:06 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:24:07 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:25:07 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:26:08 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:27:08 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:28:09 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:29:10 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:30:10 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:31:11 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:32:11 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:33:12 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:34:13 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:35:13 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:36:14 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:37:14 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:38:15 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:39:15 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:40:16 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:41:17 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:42:17 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:43:18 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:44:18 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:45:19 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:46:20 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:47:20 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:48:21 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:49:21 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:50:22 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:51:22 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:52:23 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:53:24 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:54:24 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:55:25 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:56:25 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:57:26 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:58:26 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 10:59:27 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:00:27 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:01:28 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:02:29 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:03:29 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:04:30 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:05:30 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:06:31 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:07:32 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:08:32 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:09:33 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:10:33 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:11:34 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:12:35 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:13:35 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:14:36 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:15:36 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:16:37 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:17:38 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:18:38 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:19:39 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:20:39 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:21:40 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:22:40 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:23:41 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:24:42 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:25:42 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:26:43 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:27:44 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:28:44 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:29:45 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:30:45 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:31:46 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:32:46 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:33:47 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:34:48 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:35:48 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:36:49 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:37:49 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:38:50 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:39:51 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:40:51 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:41:52 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:42:52 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:43:53 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:44:53 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:45:54 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:46:54 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:47:55 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:48:56 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:49:56 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:50:57 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:51:57 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:52:58 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:53:58 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:54:59 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:56:00 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:57:00 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:58:01 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 11:59:01 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:00:02 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:01:03 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:02:03 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:03:04 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:04:04 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:05:05 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:06:06 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:07:06 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:08:07 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:09:07 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:10:08 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:11:08 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:12:09 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:13:10 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:14:10 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:15:11 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:16:11 2021, 0, 5149, 0, 6, 0, 0, 7, 0, 0, 0, 0
Mon Sep 20 12:17:12 2021, 0, 5224, 4500, 6, 3630, 0, 7, 2775, 0, 4449.03, 1
Mon Sep 20 12:18:12 2021, 0, 5299, 4500, 6, 3630, 0, 7, 2775, 0, 4665.81, 1
Mon Sep 20 12:19:13 2021, 0, 5374, 4500, 6, 3630, 0, 7, 2625, 0, 4686.45, 1
Mon Sep 20 12:20:14 2021, 0, 5462, 5300, 6, 3630, 0, 7, 2550, 0, 4717.42, 1
Mon Sep 20 12:21:14 2021, 0, 5550, 5300, 6, 3630, 0, 7, 2250, 0, 4738.06, 1
Mon Sep 20 12:22:15 2021, 0, 5638, 5300, 6, 3630, 0, 7, 2175, 0, 4748.39, 1
Mon Sep 20 12:23:15 2021, 0, 5726, 5300, 6, 3630, 0, 7, 2025, 0, 4707.1, 1
Mon Sep 20 12:24:16 2021, 0, 5814, 5300, 6, 3630, 0, 7, 2025, 0, 4769.03, 1
Mon Sep 20 12:25:17 2021, 0, 5902, 5300, 6, 3630, 0, 7, 1875, 0, 4769.03, 1
Mon Sep 20 12:26:17 2021, 0, 5990, 5300, 6, 3630, 0, 7, 1800, 0, 4758.71, 1
Mon Sep 20 12:27:18 2021, 0, 6078, 5300, 6, 3630, 0, 7, 1725, 0, 4769.03, 1
Mon Sep 20 12:28:18 2021, 0, 6166, 5300, 6, 3630, 0, 7, 1725, 0, 4769.03, 1
Mon Sep 20 12:29:19 2021, 0, 6254, 5300, 6, 3630, 0, 7, 1650, 0, 4779.35, 1
Mon Sep 20 12:30:19 2021, 0, 6342, 5300, 6, 3630, 0, 7, 1575, 0, 4676.13, 1
Mon Sep 20 12:31:20 2021, 0, 6430, 5300, 6, 3630, 0, 7, 1575, 0, 4707.1, 1
Mon Sep 20 12:32:21 2021, 0, 6518, 5300, 6, 3630, 0, 7, 1425, 0, 4645.16, 1
Mon Sep 20 12:33:21 2021, 0, 6606, 5300, 6, 3630, 0, 7, 1425, 0, 4696.77, 1
Mon Sep 20 12:34:22 2021, 0, 6694, 5300, 6, 3630, 0, 7, 1275, 0, 4696.77, 1
Mon Sep 20 12:35:22 2021, 0, 6782, 5300, 6, 3630, 0, 7, 1200, 0, 4686.45, 1
Mon Sep 20 12:36:23 2021, 0, 6795, 800, 6, 3630, 0, 7, 1050, 0, 392.258, 1
Mon Sep 20 12:37:24 2021, 0, 6808, 800, 6, 3630, 0, 7, 1050, 0, 402.581, 1
Mon Sep 20 12:38:24 2021, 0, 6821, 800, 6, 3630, 0, 7, 1050, 0, 402.581, 1
Mon Sep 20 12:39:25 2021, 0, 6834, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:40:25 2021, 0, 6847, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:41:26 2021, 0, 6860, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:42:27 2021, 0, 6873, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:43:27 2021, 0, 6886, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:44:28 2021, 0, 6899, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:45:28 2021, 0, 6912, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:46:29 2021, 0, 6925, 800, 6, 3630, 0, 7, 975, 0, 412.903, 1
Mon Sep 20 12:47:29 2021, 0, 6938, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:48:30 2021, 0, 6951, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:49:31 2021, 0, 6964, 800, 6, 3630, 0, 7, 975, 0, 402.581, 1
Mon Sep 20 12:50:31 2021, 0, 6977, 800, 6, 3630, 0, 7, 900, 0, 402.581, 1
Mon Sep 20 12:51:32 2021, 0, 6990, 800, 6, 3630, 0, 7, 900, 0, 412.903, 1
Mon Sep 20 12:52:32 2021, 0, 7003, 800, 6, 3630, 0, 7, 825, 0, 412.903, 1
Mon Sep 20 12:53:33 2021, 0, 7016, 800, 6, 3630, 0, 7, 825, 0, 402.581, 1
Mon Sep 20 12:54:34 2021, 0, 7029, 800, 6, 3630, 0, 7, 825, 0, 412.903, 1
Mon Sep 20 12:55:34 2021, 0, 7042, 800, 6, 3630, 0, 7, 825, 0, 412.903, 1
Mon Sep 20 12:56:35 2021, 0, 7055, 800, 6, 3630, 0, 7, 825, 0, 412.903, 1
Mon Sep 20 12:57:35 2021, 0, 7068, 800, 6, 3630, 0, 7, 825, 0, 412.903, 1
Mon Sep 20 12:58:36 2021, 0, 7081, 800, 6, 3630, 0, 7, 825, 0, 412.903, 1
Mon Sep 20 12:59:36 2021, 0, 7094, 800, 6, 3630, 0, 7, 825, 0, 412.903, 1
Mon Sep 20 13:00:37 2021, 0, 7107, 800, 6, 3630, 0, 7, 750, 0, 412.903, 1
Mon Sep 20 13:01:38 2021, 0, 7120, 800, 6, 3630, 0, 7, 750, 0, 412.903, 1
Mon Sep 20 13:02:38 2021, 0, 7133, 800, 6, 3630, 0, 7, 750, 0, 412.903, 1
Mon Sep 20 13:03:39 2021, 0, 7146, 800, 6, 3630, 0, 7, 750, 0, 412.903, 1
Mon Sep 20 13:04:39 2021, 0, 7159, 800, 6, 3630, 0, 7, 600, 0, 412.903, 1
Mon Sep 20 13:05:40 2021, 0, 7172, 800, 6, 3630, 0, 7, 600, 0, 423.226, 1
Mon Sep 20 13:06:41 2021, 0, 7185, 800, 6, 3630, 0, 7, 600, 0, 423.226, 1
Mon Sep 20 13:07:41 2021, 0, 7198, 800, 6, 3630, 0, 7, 600, 0, 423.226, 1
Mon Sep 20 13:08:42 2021, 0, 7211, 800, 6, 3630, 0, 7, 600, 0, 423.226, 1
Mon Sep 20 13:09:42 2021, 0, 7224, 800, 6, 3630, 0, 7, 600, 0, 423.226, 1
Mon Sep 20 13:10:43 2021, 0, 7237, 800, 6, 3630, 0, 7, 600, 0, 423.226, 1
Mon Sep 20 13:11:43 2021, 0, 7250, 800, 6, 3630, 0, 7, 600, 0, 423.226, 1
Mon Sep 20 13:12:44 2021, 0, 7263, 800, 6, 3630, 0, 7, 600, 0, 423.226, 1
Mon Sep 20 13:13:45 2021, 0, 7276, 800, 6, 3630, 0, 7, 600, 0, 423.226, 1
Mon Sep 20 13:14:45 2021, 0, 7289, 800, 6, 3630, 0, 7, 525, 0, 423.226, 1
Mon Sep 20 13:15:46 2021, 0, 7302, 800, 6, 3630, 0, 7, 525, 0, 423.226, 1
Mon Sep 20 13:16:46 2021, 0, 7315, 800, 6, 3630, 0, 7, 525, 0, 423.226, 1
Mon Sep 20 13:17:47 2021, 0, 7328, 800, 6, 3630, 0, 7, 525, 0, 423.226, 1
Mon Sep 20 13:18:48 2021, 0, 7341, 800, 6, 3630, 0, 7, 525, 0, 433.548, 1
Mon Sep 20 13:19:48 2021, 0, 7354, 800, 6, 3630, 0, 7, 525, 0, 433.548, 1
